filename,command,start,end
1877_speech_true_Licht_an_Staubsauger_an,Licht an,11.2042,12.104539
1877_speech_true_Licht_an_Staubsauger_an,Staubsauger an,17.0064,18.75706
1878_speech_true_Ofen_aus,Ofen aus,16.5576,17.80817
1879_speech_true_Alarm_aus,Alarm aus,5.60031,7.12539
1881_speech_true_Licht_an,Licht an,8.12155,9.37102
1882_speech_false_Fernseher_aus,Fernseher aus,6.78276,8.05922
1883_speech_true_Lüftung_an,Lüftung an,9.68216,10.782969999999999
1884_speech_true_Heizung_aus,Heizung aus,8.95026,9.800294000000001
1900_speech_false_Licht_an,Licht an,12.3253,13.200321
1901_speech_true_Lüftung_aus,Lüftung aus,15.1003,16.87534
1903_speech_false_Fernseher_an,Fernseher an,17.832,18.98245
1904_speech_false_Heizung_aus,Heizung aus,8.85889,9.93497
1906_speech_false_Radio_an,Radio an,16.276,17.32607
1907_speech_false_Staubsauger_an,Staubsauger an,16.1053,18.00593
1909_speech_false_Alarm_aus,Alarm aus,12.0562,13.38188
1921_speech_true_Fernseher_an,Fernseher an,12.3518,13.601980000000001
1922_speech_true_Licht_an,Licht an,15.2065,17.18234
1923_speech_true_Lüftung_aus,Lüftung aus,14.9465,16.44615
1924_speech_true_Heizung_aus,Heizung aus,15.0772,16.07735
1926_speech_true_Alarm_aus,Alarm aus,10.4455,12.21977
1928_speech_true_Staubsauger_an,Staubsauger an,12.6995,14.89941
1930_speech_false_Fernseher_an,Fernseher an,9.71049,11.56249
1933_speech_true_Heizung_an,Heizung an,6.09949,8.29931
1936_speech_false_Licht_an,Licht an,6.9846,8.18625
1938_speech_false_Lüftung_an,Lüftung an,7.36061,8.96292
1939_speech_false_Fernseher_aus,Fernseher aus,4.55196,5.75248
1940_speech_false_Ofen_an,Ofen an,13.0304,14.856160000000001
1942_speech_false_Radio_aus_Alarm_aus,Radio aus,10.1507,11.125767
1942_speech_false_Radio_aus_Alarm_aus,Alarm aus,12.8009,13.775967
1943_speech_true_Staubsauger_aus_Fernseher_an,Staubsauger aus,12.8042,14.57977
1943_speech_true_Staubsauger_aus_Fernseher_an,Fernseher an,16.0052,17.55577
1945_speech_true_Fernseher_aus,Fernseher aus,8.72137,10.12079
1947_speech_false_Heizung_an,Heizung an,7.70391,9.37976
1951_speech_true_Heizung_aus,Heizung aus,10.2009,11.200980000000001
1952_speech_true_Licht_aus,Licht aus,9.60746,10.308004
1963_speech_false_Alarm_an,Alarm an,11.0779,12.628309999999999
1966_speech_true_Ofen_aus,Ofen aus,10.6326,12.13368
1967_speech_false_Fernseher_an,Fernseher an,13.9689,15.71814
1969_speech_false_Staubsauger_aus_Radio_an,Staubsauger aus,6.1993,8.224070000000001
1969_speech_false_Staubsauger_aus_Radio_an,Radio an,10.1239,11.773629999999999
1970_speech_true_Alarm_aus_Lüftung_an,Alarm aus,5.42714,7.127809999999999
1970_speech_true_Alarm_aus_Lüftung_an,Lüftung an,11.3295,13.05518
1971_speech_true_Ofen_aus,Ofen aus,9.27731,10.65265
1972_speech_true_Heizung_aus,Heizung aus,5.90332,7.72935
1974_speech_true_Licht_an,Licht an,7.27681,8.50212
1975_speech_true_Heizung_an_Licht_aus_Staubsauger_an,Heizung an,2.37702,3.4529240000000003
1975_speech_true_Heizung_an_Licht_aus_Staubsauger_an,Licht aus,4.05344,4.854119
1975_speech_true_Heizung_an_Licht_aus_Staubsauger_an,Staubsauger an,5.52969,6.705690000000001
1976_speech_true_Radio_aus,Radio aus,14.2241,15.59901
1982_speech_true_Fernseher_an_Licht_aus,Fernseher an,4.57822,5.70401
1982_speech_true_Fernseher_an_Licht_aus,Licht aus,6.00422,7.07998
1986_speech_true_Lüftung_an,Lüftung an,2.67398,3.8235399999999995
1987_speech_true_Radio_an,Radio an,14.9806,17.181420000000003
1988_speech_false_Alarm_aus_Staubsauger_an,Alarm aus,5.38408,6.83653
1988_speech_false_Alarm_aus_Staubsauger_an,Staubsauger an,7.713,9.16545
1989_speech_true_Staubsauger_aus,Staubsauger aus,9.34574,10.64515
1991_speech_true_Radio_aus_Licht_an,Radio aus,8.93354,10.15971
1991_speech_true_Radio_aus_Licht_an,Licht an,13.4879,14.93929
1992_speech_false_Staubsauger_an_Alarm_aus,Staubsauger an,13.3466,14.39633
1992_speech_false_Staubsauger_an_Alarm_aus,Alarm aus,21.6195,22.619245
1993_speech_true_Lüftung_an,Lüftung an,9.85544,11.13114
1994_speech_true_Radio_aus_Licht_an,Radio aus,10.878,12.228430000000001
1994_speech_true_Radio_aus_Licht_an,Licht an,21.631,22.781299999999998
1996_speech_false_Heizung_aus,Heizung aus,14.49,15.466007
1997_speech_true_Radio_aus_Licht_an,Radio aus,14.871,15.520825
1997_speech_true_Radio_aus_Licht_an,Licht an,24.2935,24.918332000000003
1999_speech_true_Fernseher_an_Heizung_aus,Fernseher an,11.8778,13.328140000000001
1999_speech_true_Fernseher_an_Heizung_aus,Heizung aus,20.2547,21.58001
2000_speech_false_Staubsauger_aus_Licht_an,Staubsauger aus,15.5804,16.58075
2000_speech_false_Staubsauger_aus_Licht_an,Licht an,23.033,24.033350000000002
2002_speech_false_Licht_an,Licht an,11.8571,13.18286
2004_speech_false_Fernseher_aus_Heizung_aus,Fernseher aus,10.1531,11.97865
2004_speech_false_Fernseher_aus_Heizung_aus,Heizung aus,16.38,18.13053
2005_speech_true_Lüftung_an_Licht_an,Lüftung an,14.2948,15.91921
2005_speech_true_Lüftung_an_Licht_an,Licht an,17.3437,18.86815
2006_speech_true_Alarm_aus,Alarm aus,14.8565,15.88195
2009_speech_false_Ofen_aus_Staubsauger_aus,Ofen aus,10.6535,11.90391
2009_speech_false_Ofen_aus_Staubsauger_aus,Staubsauger aus,13.4294,14.77984
2010_speech_true_Alarm_an_Staubsauger_an,Alarm an,13.4476,15.07231
2010_speech_true_Alarm_an_Staubsauger_an,Staubsauger an,16.2721,18.32174
2012_speech_false_Radio_aus,Radio aus,9.02368,10.52346
2015_speech_true_Ofen_aus_Alarm_an,Ofen aus,6.04876,7.54845
2015_speech_true_Ofen_aus_Alarm_an,Alarm an,14.597,16.17168
2017_speech_false_Ofen_aus,Ofen aus,13.2586,14.93469
2019_speech_true_Heizung_an,Heizung an,16.0817,17.70737
2020_speech_true_Lüftung_an,Lüftung an,13.2027,14.90305
2021_speech_false_Radio_an,Radio an,10.7953,12.41959
2022_speech_true_Alarm_an,Alarm an,20.4561,21.90653
2023_speech_true_Licht_an,Licht an,7.37191,8.97124
